trader,win_rate,avg_trade_size,total_trade_volume,total_trade_number,frequency,net_gains_loss,avg_odds,profit_per_trade,win_rate_ignore_sales,avg_trade_size_ignore_sales,total_trade_volume_ignore_sales,total_trade_number_ignore_sales,frequency_ignore_sales,net_gains_loss_ignore_sales,avg_odds_ignore_sales,profit_per_trade_ignore_sales
0x487FD5C532800CA7637da8285a3d602fE7a1175F,0.363013698630137,6.11018095890411,892.08642,146,9.125,-74.14460472199042,0.536362359432612,-0.5078397583697973,0.3188405797101449,3.5670960000000003,246.129624,69,4.3125,-87.90965361338311,0.40345118361171345,-1.2740529509185958
0xA26694a897B24FC5c329CC652e6Db75b38CDD1f2,0.45161290322580644,6.574807883870968,1019.095222,155,2.039473684210526,2.836708182855595,0.4509716802279192,0.018301343115197388,0.38571428571428573,2.590554971428572,181.338848,70,0.9210526315789473,-39.96833247646912,0.39183726170627686,-0.5709761782352731
0xe7ee6aAF6e21D6a0b61a01686B5027FB14FecbB3,0.54,8.351936910000001,835.1936910000001,100,0.2544529262086514,-44.034161156702815,0.4804199716781791,-0.44034161156702817,0.4727272727272727,6.2633629636363635,344.484963,55,0.13994910941475827,-152.23529602275687,0.5551817590822902,-2.767914473141034
0x5BEF9254836A54Fe332632D90D2b56368Ed147Bc,0.5962732919254659,15.113282037267082,2433.238408,161,0.43869209809264303,-1.5394841012823424,0.5192090325181353,-0.00956201305144312,0.5569620253164557,15.509072443037974,1225.216723,79,0.21525885558583105,-300.67828289372665,0.6075778686703512,-3.806054213844641
0x543f2F7c9E29D04850274A43bc545f3BDeaF19a3,0.8598726114649682,24.80001642675159,3893.602579,157,5.064516129032258,126.78074875836315,0.4783312008895222,0.8075206927284276,0.8769230769230769,47.90870632307693,3114.065911,65,2.096774193548387,-111.98386539074119,0.7934153507988867,-1.7228286983190952
0xAEC12bC5546211325fd1cF730ABE638a1EB8DDFe,0.5725190839694656,133.24131412213742,17454.61215,131,0.9097222222222222,-85.14327904484375,0.2833071751529471,-0.6499486949988073,0.39705882352941174,161.52815751470587,10983.914711,68,0.4722222222222222,-1559.5824228544436,0.32564766875502055,-22.935035630212408
0x97E070C5bD4EDE4887F960ef9c31bf6f4d07F56b,0.6435643564356436,33.58723648019802,6784.621769,202,0.6666666666666666,5.831528509009166,0.5594374256243099,0.02886895301489686,0.5922330097087378,32.86349361165048,3384.9398419999998,103,0.33993399339933994,-151.3706156334853,0.6876470184511486,-1.469617627509566
0x27c6b2fc81Bc7528543B0f18e64B5810794de3D9,0.8113207547169812,8.638760839622641,915.708649,106,0.27249357326478146,-224.9118960874538,0.5163451923874,-2.1218103404476776,0.7301587301587301,10.20762919047619,643.080639,63,0.16195372750642673,-496.8023547345611,0.8229992675716884,-7.885751662453351
0x0f2F5Fd6Af65908221f74Aad9F0d98569c911538,0.5277777777777778,42.734858986111114,9230.729541,216,0.5837837837837838,2.422232064255239,0.6540931581858838,0.011214037334514995,0.8938053097345132,40.65985015929204,4594.563068,113,0.3054054054054054,1670.3245195080651,0.6492931173805504,14.781632916000577
0x601727544115aad0526515a0668138E8C92ED561,0.22321428571428573,270.1899847901786,60522.556593,224,0.6170798898071626,7333.081492841143,0.6563035644911841,32.736970950183675,0.9565217391304348,693.5344202826087,31902.583333000002,46,0.12672176308539945,10597.044430778675,0.6558043477108499,230.37053110388425
0x0731D496cBA97180D7A7755F54fB2aBD57e74dD2,0.3384615384615385,159.15646115384615,20690.33995,130,43.333333333333336,99.17711502252041,0.9191153789154356,0.7629008847886185,0.9545454545454546,250.45862011363636,11020.179285,44,14.666666666666666,705.66745363415,0.9116590922534091,16.037896673503408
0xeED4218540654884C3f3a0D795323f048e716cd0,0.6319018404907976,2.053530190184049,334.725421,163,0.4527777777777778,-108.45053253942991,0.36557310089313094,-0.6653406904259503,0.49572649572649574,1.9323325384615384,226.082907,117,0.325,-217.00323833263843,0.4936528328096739,-1.8547285327575935
0xe136DD60C451ab379F9381a5408EAA6b0D82DaA3,0.5075757575757576,182.2248693409091,24053.682753,132,33.0,351.83285825,0.5103873447440513,2.665400441287879,0.5230769230769231,180.2368098923077,11715.392643,65,16.25,-1380.849274,0.49187103067423293,-21.243834984615383
0x4c3F59e01B1D893921E6F887dd32d04771B3B227,0.5,22.558555000000002,631.63954,28,3.5,-0.8271317879999804,0.5352857142857143,-0.0295404209999993,0.5384615384615384,22.78432907692308,296.196278,13,1.625,-0.18257166799999303,0.5387692307692308,-0.014043974461537925
0xBAaB9F37AFF58705449793637A420ea0BCCfd3f9,0.5289256198347108,5.191882876033058,628.217828,121,0.6954022988505747,36.470617460992784,0.5361688996261379,0.3014100616610974,0.5873015873015873,4.7273052063492065,297.820228,63,0.36627906976744184,-41.30210351426438,0.5560862629667278,-0.6555889446708631
0x3027a6eF564704631273B86d39C11734123161cb,0.49,4.6949664,469.49664,100,0.40816326530612246,8.984589759999979,0.035755942582560166,0.0898458975999998,0.0,1.3684031250000002,65.68335,48,0.19591836734693877,-65.68335,0.006616547047000344,-1.3684031250000002
0x465542dC67D7E7f622E24e1f2A15A63eD0BF78a5,0.5114503816793893,5.836298145038168,764.555057,131,0.46619217081850534,14.115168262408137,0.5133693026281275,0.10774937604891707,0.5342465753424658,4.881916657534246,356.379916,73,0.2597864768683274,-59.28076707599244,0.4969229701329351,-0.8120653024108554
0x68029A711e14152b73B0997136c51760baCB3F97,0.603680981595092,12.213492374233129,9953.996285,815,3.4978540772532187,-518.9728588576659,0.4787626374900548,-0.6367765139357864,0.5835240274599542,8.20382885812357,3585.073211,437,1.8755364806866952,-986.7972814204898,0.5655162881352827,-2.258117348788306
0xAbF55C6559458De593A9f993623C85758D885869,0.3785310734463277,202.61455213559321,71725.551456,354,0.9779005524861878,3372.92839789597,0.6598107268060546,9.528046321740028,0.9699248120300752,312.3773409172932,41546.186342,133,0.3674033149171271,13357.445068425792,0.6624360908624448,100.43191780771272
0xE2190d2317d84f590A432f07d005BdAdC08aEC2C,0.5520833333333334,52.045553093749994,9992.746194,192,0.6486486486486487,-20.879427527290453,0.5362819384431582,-0.10874701837130445,0.6153846153846154,52.943362549450555,4817.8459920000005,91,0.30743243243243246,-2.3623417867916205,0.6094199837406767,-0.025959799854852972
0x992C1765a9C1ad46D48d8365CAce8aBE0d123Ae9,0.47413793103448276,104.05246686206895,12070.086156,116,0.3109919571045576,-4866.87584,0.30383620736883754,-41.955826206896546,0.32051282051282054,127.1185727948718,9915.248678,78,0.20911528150134048,-6868.55711,0.3311923084062007,-88.05842448717948
0x8DEaAb08BC72D4674c706955f075c0C39A078F1A,0.525,2.8661486666666667,343.93784,120,0.4838709677419355,16.433793,0.014308421451482147,0.136948275,0.0,1.7009889285714286,95.25538,56,0.22580645161290322,-95.25538,0.006517857142857143,-1.7009889285714286
0xDa4D9B575A5E22448944dF7e06905F472b34c3c8,0.6453488372093024,64.29118270348836,11058.083424999999,172,0.5714285714285714,-20.362565801149582,0.4987029789145271,-0.11838701047179989,0.6477272727272727,61.628845829545455,5423.338433,88,0.292358803986711,-225.08183962765182,0.6293882383904938,-2.5577481775869524
