trader,win_rate,avg_trade_size,total_trade_volume,total_trade_number,frequency,net_gains_loss,avg_odds
0x2fa68AF2776af66DF61958e6A78f9839be8Da6D4,0.47058823529411764,41.20414670588236,6304.234446,153,17.0,-211.7484601589871,0.5275255852249635
0xe96c3c94BA8B74C1a235FcA49FfB5Dd7f095720A,0.8378378378378378,13.93851987837838,2062.900942,148,24.666666666666668,260.9002020904629,0.2278579848296444
0xf04eA0647Ed574F74678e620B1e5e950e2eC22de,0.5153846153846153,84.6820357,11008.664641,130,0.37790697674418605,1096.546802069154,0.5129127126274312
0x5C6FDf1e31c2a335338eA42e48dA7Ca2db6CF5c1,0.48792270531400966,31.553985753623188,6531.675051,207,0.4726027397260274,135.05222485490384,0.6944977726364895
0xd60F074Fc9a17d9561Bb724D801634243cbbb774,0.3057324840764331,13.438701974522292,2109.87621,157,0.37740384615384615,1.7373328236343435,0.5925001917028784
0x7EC71Bc2c554A7C5508ea36296C95B61bc7d7854,0.3257918552036199,3.9276556651583707,868.011902,221,11.631578947368421,1.2472463145868173,0.6081128654692636
0x53B898c26Baa27Fb3a13F6C70FaA3328A2Bf15aE,0.2889733840304182,10.461692577946767,2751.425148,263,0.6976127320954907,1.881110130628356,0.5954986823908712
0x2B169da4B63f3D51025d308134fA4B189CF688F2,0.2835820895522388,58.99358370149253,7905.140216,134,0.8220858895705522,-31.959644089105026,0.6556905020092182
0xC0E3605C6B4389C182C40027f6dFCB0A67869d21,0.3381742738589212,27.46383779253112,13237.569816,482,0.9359223300970874,-344.53607695500096,0.40354978235226485
0xf58f6eDef8a2a0551BcBEC2a347810F0836C1ad2,0.5885714285714285,13.309288737142857,2329.125529,175,2.3333333333333335,205.59100627243706,0.5207174993897175
0x2EbFF74bAFa9EC483bB8a1659f759533b85404ad,0.6831683168316832,6.62256298019802,2006.636583,303,2.8857142857142857,211.54210822311953,0.445576918329827
0x3Afb924c90eD59dbEe36288a77A9f2DF8Fd78296,0.5674967234600262,2.6834338702490173,2047.460043,763,4.36,266.60616013493853,0.4937785150396196
0xe33855C5b8D3Aef92745C59ADa24052F3b868e2d,0.5373134328358209,71.40299799253732,19136.003462,268,0.575107296137339,-18.42727638898207,0.49565021214908733
0xa0F2Db27A71CA9496b22C69D722301db120a2b7D,0.32231404958677684,51.48147603305785,6229.2586,121,1.5512820512820513,-21.831483838799848,0.6552236859504132
0x90c38b0f24E2EdBC7F9f4429a0a036831CfC7C98,0.2603550295857988,113.43083034319527,19169.810328,169,0.43556701030927836,162.39479515336797,0.6185582255020454
0xDA6Fa635cC561b56b44A6352F932849C4f7651EE,0.4105960264900662,79.30832518543046,23951.114206,302,0.6239669421487604,-2333.994962600723,0.5548476417001661
0x2F4a46EeaeE596CCD9d73F9b66a05a0f3BbD0Cfb,0.44,7.69195003,1538.390006,200,0.4357298474945534,-13.956672739874183,0.6051799779764779
0xbe8fC684398766C500618925dB8Cc5d2c7907f8E,0.4563758389261745,66.09699212751678,9848.451827,149,0.34894613583138173,-18.709250920641967,0.647685799529981
0x1dd9F17B8D8f350aE8C8B8c1Fd400Be3D7DF3861,0.43386243386243384,7.406781306878307,1399.881667,189,0.4126637554585153,-17.697844901879552,0.5908029561298983
0x4881082561dDe2CbEC7237423691fEC04Ab7743f,0.4869418702611626,17.754823170176916,42149.950206,2374,339.14285714285717,-578.9268678732981,0.5058215865562327
0xEAEC547bBFcEC4FB133686856b8b8fB5d2EE97bB,0.6643356643356644,14.630762937062936,2092.1991,143,28.6,139.4516959936555,0.430906874744858
0x60597D6ba61e079DF1095A8e5Bd0068CfD402F6e,0.4967462039045553,78.94789102819958,36394.977764,461,1.5521885521885521,-572.1869640876024,0.4273338220872307
0x17026A05CC103F28b83043bA3b4355f3707c17d7,0.5103359173126615,23.44256614470284,18144.546196,774,1.5087719298245614,13.285234251951278,0.5565928765247659
0x9BBeC9d8AB0AE7c0818D2fBd1fd679f8Ce2dB172,0.46099290780141844,63.259419148936175,8919.5781,141,1.184873949579832,11.244666350000003,0.3830851063829787
0x0Ca48883e10330709cA798C3433b9190C48b190E,0.21495327102803738,81.85925500934579,8758.940286,107,0.2296137339055794,-207.79371113106833,0.6022287425761612
0x1C955f03154C4dcB37DC01F33203cc55a33Fa336,0.43636363636363634,27.12672,7459.848,275,1.1133603238866396,14.888294999999955,0.38286909090909094
0x023Ab179aA70040656E847194002eE080e62Ee31,0.5238095238095238,150.06193095238095,18907.8033,126,0.2709677419354839,976.6142636538808,0.5361428367353066
0xc0107029Fdf737eE322b6a36cc2D4844eca7fD3B,0.4,294.3468874551724,42680.298681,145,1.5425531914893618,-465.3910368759451,0.7030819881688753
0xBb8E6477BCB4d0A79449507C607d36FD228Fb243,0.4586378251973107,953.4157907363344,3261635.420109,3421,10.96474358974359,178856.94361595466,0.5038521026242746
0xf2BBbB1b33C45Fce77871faf27aA69b3a1DB2F52,0.5398230088495575,6.877008849557522,777.102,113,0.3070652173913043,51.838258,0.3910796460176991
0x8384925b67e3D60C1e6F2762B25b9ef10b643dFe,0.5,31.573661212500003,10103.571588,320,0.8443271767810027,10.959558470504,0.5
0x8C26EAa0346E80D98Add3DBd78E240A96570f44B,0.5180722891566265,5.0955691686746984,422.932241,83,6.916666666666667,10.910028179122333,0.5770922593148912
0x913f599891B9eE52bD4A0A864139d88FFA4F1b68,0.5691056910569106,19.857142373983738,2442.428512,123,0.3554913294797688,-41.91105920844911,0.4870869652609016
0x5FC5860973ec29FeB64fcC4fF6A8255AF6586686,0.4913294797687861,45.58675038150289,7886.507816,173,0.9251336898395722,4963.08637982623,0.5038708539838895
0xd324aa06DD8C208B0B965a80D43D3186a74c0696,0.625,199.60534493749998,22355.798633,112,0.2505592841163311,-794.5049579441979,0.54371922220661
0x2F9A14B14961C3F3cCbBcA0B71f7436732C59ffe,0.5264483627204031,4.1720209068010075,1656.2923,397,10.72972972972973,16.796261384517784,0.4615104469380614
0xC857F45B24bc42753d1342AE9BB45A190b789be2,0.4807692307692308,2.3283050192307693,242.143722,104,0.39543726235741444,-0.08705371236750303,0.5202307419400067
0x3e812B5262e1733fA6Ff62B82d2AB35219186096,0.5051546391752577,6.268722474226805,608.06608,97,0.26430517711171664,66.920762002,0.418041237113402
0xC694Bf3ffFbA1B1000cc70f90A2A4a977C402C72,0.6190476190476191,1.9486631428571428,368.297334,189,0.5178082191780822,51.10939022029989,0.49009746086150485
0xf98eA3FfD686EB7E6A1E4D2D615cD614Db096Bd2,0.5137614678899083,57.754934761467894,6295.287889,109,2.2708333333333335,223.04016393176633,0.49636303154688755
0xFB224f70F260107cE50abC3B9911bf01B9eBdDc1,0.4962962962962963,152.44848477777776,41161.09089,270,0.6382978723404256,44.71521447166266,0.60072924352957
