trader,win_rate,avg_trade_size,total_trade_volume,total_trade_number,frequency,net_gains_loss,avg_odds,profit_per_trade,win_rate_ignore_sales,avg_trade_size_ignore_sales,total_trade_volume_ignore_sales,total_trade_number_ignore_sales,frequency_ignore_sales,net_gains_loss_ignore_sales,avg_odds_ignore_sales,profit_per_trade_ignore_sales,category_Crypto,category_Economics,category_Other/Misc,category_Politics,category_Pop Culture,category_Sports,kmeans_cluster,hdbscan_cluster,tsne_1,tsne_2
0x719D3ee0caD1f260ce13439db2Af919214590e51,0.937007874015748,29.924614755905512,3800.426074,127,0.3931888544891641,-256.03475000000003,0.6298362743715575,-2.0160216535433078,0.9166666666666666,44.87689841666666,3769.659467,84,0.2600619195046439,-230.757402,0.9244310317473452,-2.747111928571429,False,False,False,False,False,False,3,-1,13.479327,-60.469906
0x2D1B8BfbEd4831f366067aAe7639189c80338627,0.4778761061946903,8.372318584070797,946.072,113,0.2981530343007915,-32.10600000000001,0.3316371681415929,-0.2841238938053098,0.3103448275862069,8.8205,511.589,58,0.1530343007915567,-263.589,0.3058965517241379,-4.544637931034483,False,False,False,False,False,False,0,14,-69.28671,7.9410434
0x1F877aEa156E13F5c18b29B3c419AfA427A0430E,0.488235294117647,28.86626248235294,9814.529244,340,0.8994708994708994,-10.497436000000032,0.4912705882352941,-0.0308748117647059,0.4797687861271676,28.226057641618496,4883.107972,173,0.4576719576719577,-4.718707999999997,0.4805260115458742,-0.0272757687861271,False,False,False,False,False,False,5,15,9.168885,5.884034
0x67784FE287850e9D6A4179C503959e050a2b226a,0.3618275607958732,39.89142384082535,108265.324304,2714,5.774468085106383,-1650.4838520000003,0.4586981703874027,-0.6081370125276346,0.324876673713883,29.416822322057783,41742.470875,1419,3.019148936170213,-5364.822639000001,0.3434529872529367,-3.7807065813953495,False,False,False,False,False,False,2,-1,8.552865,46.027557
0x90aE5F3346CD8feD20F6BF0379E8D425d6AC44Ad,0.4649122807017544,71.14340138401559,72993.12982,1026,21.375,-856.49066,0.4168114848201102,-0.8347862183235868,0.3976143141153082,73.80012970178926,37121.46524,503,10.479166666666666,1130.48476,0.3880230286787935,2.247484612326044,False,False,False,False,False,False,2,-1,18.135254,45.76731
0x07B3098Fac961F67d019A939bD6bCF3E6A55CDFB,0.5233160621761658,90.49336897668394,34930.440425,386,0.8733031674208145,-1301.896693,0.5394164303005323,-3.3727893601036274,0.5631578947368421,94.66505587894736,17986.360617,190,0.4308390022675737,-1178.395575,0.5925817704056601,-6.20208197368421,False,False,False,False,False,False,5,15,37.68141,6.4105086
0x6291017dE0088F1F962F7724604321dAC2aDE999,0.3703703703703703,62.33374037037037,6732.04396,108,1.3012048192771084,-1242.687736,0.396007196772923,-11.506367925925929,0.265625,66.978371828125,4286.615797,64,0.7710843373493976,-857.122955,0.4397567637190344,-13.392546171875,False,False,False,False,False,False,5,-1,-2.2387068,23.504501
0x2277976f9Ed3aD100552E4F3A992a84ABC26a6eF,0.6225165562913907,4.765075218543046,719.526358,151,1.696629213483146,-49.492474,0.5527308108017914,-0.3277647284768212,0.6625,4.2592586375,340.740691,80,0.898876404494382,-70.846451,0.6577543905208182,-0.8855806375,False,False,False,False,False,False,1,-1,-21.04953,-53.98852
0xe33C20d39C0E1FAc493635bD6023D0A380026006,0.5185185185185185,20.48987233333333,3872.585871,189,12.6,851.4310820000001,0.5072071593080196,4.50492635978836,0.5164835164835165,21.920438835164838,1994.759934,91,6.066666666666666,343.12848500000007,0.4962873914543066,3.770642692307693,False,False,False,False,False,False,4,-1,-31.018839,18.1862
0x89e38D72CEf02f84C4fb0e643c10f69657630bDB,0.2142857142857142,9.190575057142857,1286.680508,140,28.0,-66.42867999999999,0.3489545262058461,-0.4744905714285713,0.146067415730337,2.7109537078651686,241.27488,89,17.8,-53.11910399999999,0.1840184496489572,-0.5968438651685393,False,False,False,False,False,False,0,-1,-18.827305,38.213238
0x098eB851AC055F9e0C1440e46de8469E95d0310D,0.3947368421052631,105.86675810526316,20114.68404,190,0.4377880184331797,-1293.0352709999995,0.6140584003944312,-6.805448794736841,0.5168539325842697,93.74043959550562,8342.899124,89,0.2050691244239631,-1470.016166,0.5596814542585739,-16.517035573033706,False,False,False,False,False,False,5,-1,33.52896,-4.668184
0x83D753128114e8DD1e7D02a0b415DE4DB7B9317F,0.160377358490566,74.4915062264151,15792.19932,212,14.133333333333333,-1750.271052,0.4240409080875162,-8.255995528301886,0.0892857142857142,40.97293026785714,4588.96819,112,7.466666666666667,-1791.56614,0.1496366085647899,-15.99612625,False,False,False,False,False,False,0,-1,-9.679636,38.57139
0x581C6C48432F56f940e177F2CdBaAa57F608b4cd,0.0,67.64542810169492,7982.160516,118,39.333333333333336,-1277.358768,0.472639630916387,-10.825074305084746,0.0,15.988051145161291,991.259171,62,20.666666666666668,-991.259171,0.0291367166826321,-15.988051145161291,False,False,False,False,False,False,0,-1,-11.403418,40.487206
0x42629f2d0a1a8e2DE000B446c28eF8436F34bEb8,0.3881987577639751,116.38551255590065,37476.135043,322,24.76923076923077,-3407.1935970000004,0.399338709328374,-10.581346574534162,0.2534246575342466,97.6286597260274,14253.78432,146,11.23076923076923,-6792.49432,0.2959364749671904,-46.52393369863014,False,False,False,False,False,False,5,-1,2.1089604,39.87113
0x0E64914BdB55c1E9Aa488Ee9bD5dae012Ef58870,0.1675675675675675,19.82403132972973,3667.445796,185,13.214285714285714,-290.0668519999999,0.5043224638289165,-1.5679289297297294,0.1578947368421052,3.545637789473684,336.83559,95,6.785714285714286,-183.353384,0.2362700122388052,-1.930035621052632,False,False,False,False,False,False,0,-1,-16.683596,37.149143
0xFae3f34cf89D7ECEbd92C845E645aE9A797d0DcF,0.3255813953488372,11.227545604651164,965.568922,86,0.7678571428571429,-77.30879900000001,0.432964112076559,-0.898939523255814,0.238095238095238,4.338771047619048,182.228384,42,0.375,-46.136996,0.3447618803243724,-1.0984999047619046,False,False,False,False,False,False,0,-1,-68.047035,8.110661
0xF656604400828155aDcC6516B002f6d165C7942b,0.503448275862069,31.048346144827587,4502.010191,145,0.9931506849315068,-572.177325,0.4697176182987534,-3.946050517241379,0.4625,33.0336510375,2642.692083,80,0.547945205479452,-292.28654400000005,0.4832324190983891,-3.6535818,False,False,False,False,False,False,5,-1,6.098046,-18.962887
0x88D56Af3807592eB5cdC8c671b5696e1aC284Bcb,0.6071428571428571,21.536540221428574,3015.115631,140,2.0,250.98109900000003,0.4958760123288835,1.792722135714286,0.6621621621621622,25.191318256756755,1864.157551,74,1.0571428571428572,321.52866900000004,0.5561807986519114,4.344982013513514,False,False,False,False,False,False,1,-1,-1.7901466,-35.12831
0xa1cB96F43EdD91A1bedCA496038499beAcDda1C7,0.4407894736842105,3.158591274122807,1440.317621,456,22.8,-247.915664,0.4710663407422243,-0.5436747017543859,0.436046511627907,3.232962703488372,1112.13917,344,17.2,-142.742265,0.4779774749373671,-0.4149484447674418,False,False,False,False,False,False,4,-1,-30.525362,10.577367
0x5143D3Fc592a4c289417E920926Db5b0fDa61E35,0.503448275862069,8.677535151724138,1258.242597,145,0.3625,-103.27096700000004,0.3482965511759262,-0.7122135655172416,0.3428571428571428,9.16116832857143,641.281783,70,0.175,-359.281783,0.3399571302919439,-5.1325969,False,False,False,False,False,False,0,14,-68.29443,6.228827
0x38F7d0FD42234452f2EF716567ca30C5694Ce274,0.2890756302521008,5.872429672268908,6988.19131,1190,4.117647058823529,-217.18292,0.4927663444401808,-0.1825066554621848,0.2809917355371901,3.4464974694214874,2085.130969,605,2.093425605536332,-194.26336,0.2985271345120462,-0.3210964628099173,False,False,False,False,False,False,0,-1,-14.944332,13.979426
0x0ee8A872373508E686Faa69C67aFeBc26BCa606F,0.5132743362831859,11.369755982300886,1284.782426,113,10.272727272727272,-134.23547399999998,0.5765237987663219,-1.1879245486725662,0.6097560975609756,12.096331658536585,495.949598,41,3.727272727272727,-56.91262,0.6243200501575483,-1.388112682926829,False,False,False,False,False,False,1,13,-38.28094,-11.826429
