trader,win_rate,avg_trade_size,total_trade_volume,total_trade_number,frequency,net_gains_loss,avg_odds,tsne_1,tsne_2,kmeans_cluster,hdbscan_cluster
0xa2809A3d16024174b40774AC343086B466513343,0.4939088983050847,5.837359297669492,22041.868708,3776,134.85714285714286,1265.74589633274,0.4923775648661631,14.540395,-4.226419,6,-1
0xDBB9778DB8963246785e2B8856dAaa64F7A69675,0.7458563535911602,24.35702308287293,4408.621178,181,5.838709677419355,247.9402837256133,0.3639749877124336,5.96648,-23.777088,18,-1
0x0De0a0B41FC376AE860d4331A9D8dfFBe8Fbfc0B,0.4814814814814814,3.926675962962963,424.081004,108,0.2911051212938005,46.14824147728559,0.4786111098715929,-1.1610619,3.528484,6,10
0xD8337423dFcB0F54b7b9b0De3E176860A9E9678D,0.4682539682539682,32.59739627777778,4107.271931,126,0.3442622950819672,107.45055188495736,0.5073174512187156,0.22586729,6.492229,6,10
0x3D2AB15a94659Cf532b12c632050b55eFd116236,0.3165829145728643,16.163340663316585,3216.504792,199,0.5089514066496164,440.9715097741939,0.3285638748817624,-12.9742985,12.12431,14,-1
0xCBB69f363C4dBB410584f3FE7777e0aEdd8bB840,0.4960212201591512,42.267409628647215,15934.81343,377,1.0244565217391304,-728.5413786496671,0.5814747967779617,9.014468,12.882074,17,10
0xC9a0C9f9fd637D4A98855c0f93FC7CD62190A27c,0.2718446601941747,129.34548586407766,13322.585044,103,0.22008547008547,-187.57126552506853,0.5974828806219369,-11.197132,21.549671,7,3
0x004cC4f2bcF01435ab7E7c6a39aE920bE69A7052,0.5704960835509139,8.938170524804177,6846.638622,766,25.53333333333333,203.221444294382,0.5063229362332424,7.9656157,-11.605285,6,8
0xFE89E7f41261fdB47996c34812dB7e5a807d0b95,0.6629834254143646,1.900850038674033,344.053857,181,12.066666666666666,43.6537745,0.4144751383128154,5.30686,-20.997852,18,4
0x1a8f3E537F5df079CD30773dEecC7603fb6642bC,0.4205607476635514,23.741611757009345,2540.352458,107,0.2351648351648351,56.74345137825739,0.4740093399209881,-6.902484,10.312166,14,10
0xF226A53DCca7C5019830F4b1ACbe1C14Ac736308,0.3864406779661017,49.50337522881356,29206.991385,590,1.411483253588517,186.0996225059378,0.6410912355333938,1.5728283,19.666073,17,-1
0xD5Ec70c7169C4Ad1883E823488c5079Bb675a663,0.0416666666666666,95.91571026190476,16113.839324,168,0.3620689655172414,3.5477020328434703,0.8721845172059743,-12.973985,26.90877,7,-1
0xf023090C0Ce1FF8ae6039e68b5EDe8A0462a0eC0,0.2947368421052631,7.710287189473685,732.477283,95,0.1626712328767123,-0.3237298692765319,0.4270105032034276,-11.757776,13.317916,14,-1
0x10e0B2f0486935050E26E1aEbB1C91e83EEF9B51,0.5,429.819422373077,111753.049817,260,0.5714285714285714,-2014.5176966335412,0.5118269171801952,-13.860996,-6.719618,1,-1
0x4EEb32b7059BA951b4C48aBF8862f697Eff691BB,0.5169082125603864,99.70705222222225,20639.35981,207,0.4610244988864143,2.8868126388418123,0.4964927529246296,-2.878104,-6.5941677,6,9
0xfAA781816fE3cc410DAFC8067746A5f30dC3c253,0.1147540983606557,90.6450305819672,11058.693731,122,0.3193717277486911,5.603301073593551,0.6286708993667705,-13.950774,24.051168,7,1
0x8C192FE35BAd22694be6231e8bAcaf7f0a9f6621,0.1333333333333333,269.1894387555556,48454.098976,180,0.4326923076923077,-1612.113401393596,0.4947709412141129,-15.930683,21.417967,7,-1
0xeCd63e2B41A66aCd81500Aa6657B29BC88964afd,0.6609195402298851,122.4120317356322,21299.693522,174,3.2222222222222223,847.1500274121213,0.4430595242778718,3.9883652,-17.661945,18,-1
0x2656c9c83C247aA8Fa69ac05273a5fF44047C1d4,0.5169029443838604,28.697377486368595,26315.495155,917,458.5,29.52341581153214,0.5406078367527556,15.245044,-1.7117169,6,-1
0x1381D9BE6389A7D31F8203D820E0383a4C5Aa8Db,0.377906976744186,143.71606185465114,24719.162639,172,6.88,52.51667213273155,0.8775697512896709,0.5335331,29.04586,9,0
0xdF0b844CAd1776f39cC967E1f65Ec0390d1a2773,0.3777777777777777,18.1466626,2449.799451,135,0.3629032258064516,83.89847698257266,0.5070438778554784,-7.556112,13.822033,14,7
0xAf72f0a6aaA57749a45EFcB0ffeD63e2b44EC1Fa,0.4989816700610998,7.736230057026477,3798.488958,491,40.91666666666666,39.86898080740732,0.5826216123517393,8.493652,14.838676,17,10
0x60A2eE078a0F7004C521D7f6997fdCd9ebFfDD15,0.4418604651162791,61.556913302325576,10587.789088,172,0.7445887445887446,677.2245037463163,0.5879227149164309,1.108787,15.878279,17,-1
0x527384120e8f94B35D9495AB9a624C2Dd8817ecD,0.5504587155963303,1109.450303009174,120930.083028,109,5.7368421052631575,14050.439014857877,0.7229633002230443,-16.635384,-9.183937,10,-1
0xa6a49ffc7E308b683e41f4b32300070725bAA421,0.5,35.67806574657534,10417.995198,292,0.6919431279620853,74.31063017494105,0.5752157492757325,9.281225,12.350029,17,10
0xa65306A0dF0912A50c1a396c46ef8A4c37b1516a,0.5225225225225225,11.260515315315317,1249.9172,111,18.5,-0.090391925952377,0.6253908837408837,11.20625,16.376656,17,10
0x620c572b6E620f18599af0827E9Cb05d314446a2,0.2478632478632478,12.24128669230769,1432.230543,117,0.3482142857142857,0.3611304116953458,0.6122794676795753,-10.360727,21.946789,7,3
0x04584B2c533c541442FfcD3aBdF1d80Bd51d2aCD,0.1052631578947368,112.1011438736842,42598.434672,380,0.9476309226932668,1201.27318513832,0.1310246902711174,-15.392282,13.04668,11,-1
0x2d9FB2e16E2079ABCEE970CA8c59FB9Fe37ADf9C,0.1857142857142857,87.72856455,12281.999037,140,0.4191616766467065,8.550561184543065,0.5513428347788002,-13.605968,21.952553,7,-1
0x9d19cD2d9a6f09c403e9494abda4714220E4AB42,0.2096774193548387,100.09273579838708,12411.499239,124,0.382716049382716,18.149152770400857,0.5963502487151033,-12.580812,22.390396,7,-1
0x6F4E4ff942b32A1E81316BFd89C52Bb0491A3EEE,0.4540059347181009,129.26029820771515,43560.720496,337,0.7607223476297968,1940.92712225818,0.6095845681862659,0.15704305,17.17697,17,-1
0x3d86403129aE91B68391b243a3bF86d0Bb7518Ea,0.5221518987341772,107.45671621518989,33956.322324,316,0.7331786542923434,297.7247475963147,0.5873639271278089,-9.834805,-2.2336152,17,-1
0xAbd0122665804e0Cb5e7A86C9FE8c982027CD1b7,0.4944444444444444,30.232510844444445,5441.851952,180,0.4851752021563342,2.3813638627469955,0.494661111111732,2.4700322,-0.8847375,6,10
0xC7cb82891B72Ca531Df60eBB50bA8B518eda34d4,0.2181818181818181,85.80289241818183,9438.318166,110,0.2258726899383983,-715.6038642061061,0.6977748683248848,-11.468135,24.323687,7,-1
0xBDb753EEf3DEcfd613c26681A942E072095115B8,0.1811023622047244,141.35652125984254,17952.2782,127,25.4,-6244.09612342358,0.4967721522309711,-14.997241,20.980024,7,-1
0x24c26b7a060F0A127445360EFEB411Af03569056,0.4,73.1692638625,11707.082218,160,0.3720930232558139,-301.52155108612794,0.496601681397933,-6.41515,12.755776,14,7
0xeA2193D0a88d4D41563F9e5ecEC6b2Dc265570cF,0.5182481751824818,84.49077922627737,11575.236754,137,0.3672922252010724,12.18397367138564,0.4759534836761215,-1.6033403,-7.3922033,6,9
0x5a00568b3BBD215CA04C942Cd4583f2944BcA4e0,0.4824561403508772,96.66757377192982,11020.10341,114,0.3056300268096514,17.85262828311398,0.5266699752996897,-4.122727,-3.2408178,6,9
0x9f69dD74CFaCB801cdDDd9c8BAd6A8EFF32eD8F6,0.2259615384615384,209.67070860096152,43611.507389,208,0.5698630136986301,428.9780457794526,0.8751730763570951,-1.1859082,29.509007,9,-1
0xE8054530b251cd61B540497cc1d288B9792C6750,0.4461538461538462,12.847804607692307,1670.214599,130,0.4391891891891892,-18.1256914223936,0.6343435537168838,4.447763,17.681221,17,-1
0xE939ceFA8876D0D928B7d82717f788b24AA05E2B,0.2271844660194174,9.23276473786408,4754.87384,515,5.364583333333333,-23.369131112274715,0.6672444609870026,-10.617615,24.257235,7,-1
0x7da81de3766b84E9362b557Ebd2e79A9541b0e40,0.417391304347826,100.2525023043478,11529.037765,115,0.2971576227390181,-203.2181143557241,0.6672073592200615,2.566182,19.231112,17,-1
0xCa3B3eA7480C0542c52DB57c7f98dB10f1c8E13D,0.5088967971530249,6.299198014234876,1770.074642,281,0.972318339100346,-8.985516879999995,0.0272826498531502,-0.8218755,-30.528414,11,-1
0xa4E05427d6C43Be8ba15341C51e2206a848422d2,0.498,124.225994884,62112.997442,500,7.575757575757576,-3392.102164240153,0.5936668347360442,-10.754603,-2.3489099,17,-1
0x7A8b5919c15f153D66f2BdB0cBF08ecDdEFF25EA,0.50187265917603,7.171254936329588,1914.725068,267,2.26271186440678,33.40351900000001,0.5407977528438025,7.7414026,7.309259,6,10
0x8D610aBb326DA419fB688326ce0940eD4F865577,0.59375,40.3639931015625,5166.591117,128,2.4615384615384617,119.60124404600388,0.5922170579904507,14.781373,13.892173,17,-1
0xD44720c3E1d7dd54084Ce28A4cC87ff3747E1102,0.5586206896551724,176.30090740689656,25563.631574,145,0.2941176470588235,118.7675275472719,0.4591022262036571,-4.7685504,-9.926637,6,-1
0xd120b2243743957c8065c892A9CF31bDf75429E2,0.512987012987013,36.52388584415584,5624.67842,154,0.4265927977839335,348.0334919160639,0.5579305273768204,10.014617,10.055765,17,10
0xED917E9A4DA3d05c14f5493008998f7Ec5E2B6A4,0.3308411214953271,161.89889286355142,86615.907682,535,1.148068669527897,2705.5346750787244,0.5162013698496959,-11.315644,17.038607,14,-1
0x64BCd393Bc25CA347DAE8b95eA5d10Ff10dc6Cb5,0.7394957983193278,19.14658605042017,2278.44374,119,2.0517241379310347,104.91311314237332,0.4806699698062815,8.753618,-20.93863,18,-1
0xc8Ee9cDE88d37036Af02Ef9CdFcd7FF1e95D254c,0.6404077849860983,62.642247164040775,67590.98469,1079,5.533333333333333,1282.7551677539225,0.3803423104761287,3.39429,-21.898176,18,-1
0xb0b9De570F1Cf68aD52eB03b36faa2216e645109,0.5141955835962145,26.87818146687697,8520.383525,317,19.8125,291.08898392375585,0.5379180337996798,9.200467,7.3601146,6,10
0xf12daB275AE5A4B0A385936fc5e4EbA8206a77c7,0.424968474148802,12.253354611601514,19433.820414,1586,4.417827298050139,-130.39436149168534,0.4996629246003188,-4.565396,9.36492,14,-1
0xe408080cbD8199Ca3C1EEeE656DEA4D443596c51,0.4773662551440329,3.724308695473251,905.007013,243,7.363636363636363,-3.089971159432348,0.6051512767160278,6.579927,15.911745,17,10
0x47027ac5d006F961514d031d02Fc01683Ff1457F,0.495253164556962,89.71693747310127,56701.104483,632,11.285714285714286,3855.929274464481,0.5113458511800794,-2.7400284,-1.5912304,6,-1
0xBc8aAA84C3F0d5438E6bC4C541644614CE32903D,0.2684824902723735,103.766450385214,26667.977749,257,0.6675324675324675,3377.6159949863154,0.6390498387388652,-10.291747,22.976868,7,3
0xAFcB870E32ca467F137e41a90755e9493DAfF2c4,0.5360824742268041,180.94733917010308,35103.783799,194,0.7185185185185186,4580.9909235544,0.5137061855323711,-6.7496257,-8.807972,6,-1
0x5b1639759A9a87E9709af4e2Cea9bF2118c43234,0.4769230769230769,4.119229438461538,535.499827,130,130.0,-21.49618942367937,0.5886664360132043,7.523967,17.096918,17,-1
0x6CCD30A55af95f934B85fA8Ad4393687E2e975e8,0.4597701149425287,8.806850574712644,766.196,87,1.0609756097560976,-2.791739000000001,0.4788735632183908,-2.4945712,5.627167,6,10
0x2A70E13A167f7b68650e62303f847Ec46a7bc4CA,0.5203045685279187,8.585272604060913,3382.597406,394,1.304635761589404,-0.128143545907073,0.5678656774697384,10.834358,11.042008,17,10
0xdb82F453BBd40E9fb092bCe2E60E01aFeCcF25C2,0.5803571428571429,13.208017857142858,1479.298,112,11.2,11.257095000000016,0.4688392857142857,5.94102,-12.724142,18,8
0xc2996818C1aF209A97AC295787Bd6332d5f6dC5e,0.2181818181818181,221.62276375944057,158460.276088,715,1.7023809523809523,10066.810632371453,0.3600605626905663,-13.725884,15.075763,14,-1
0x0d07d5A3597B2a78450E111D1d9911Df39E93c16,0.4673913043478261,7.732278913043478,1422.73932,184,2.0,4.080539206311115,0.546305881642512,3.1324914,10.550833,17,10
0xf0A5A304d62E3748531600b46473D651390f04Bb,0.4915254237288136,4.277228813559322,504.713,118,3.933333333333333,47.825574,0.6376864406779661,9.398344,17.547207,17,10
0x185EC6e4a3d3C657B28D43E208Da47383368c63C,0.5238095238095238,3.2895392285714284,345.401619,105,0.3079178885630498,3.974040242231001,0.5275333333333333,9.398575,5.0290356,6,10
0xC918ed5b01c6F347C968Fca3AB956B0184746e81,0.4692307692307692,85.84537717692307,33479.697099,390,1.3636363636363635,2129.978174294736,0.5205559693851747,-3.9266694,-1.8117758,6,-1
0x763072452c96cA3cf9ea522F44240f1496D14fF7,0.5064935064935064,79.26517324675325,12206.83668,154,0.3701923076923077,-300.69173912,0.528487012987013,-2.4578173,-4.0697637,6,9
0x62dcC0dca6Fc1eF504D08F607aeCa3881fdb4F79,0.2909356725146199,6.000937624269006,4104.641335,684,7.862068965517241,-338.9513832729255,0.4880860218790302,-10.742678,15.349067,14,-1
0xa4B68fdC45f850cF46D784f78671593a19C8e3Ec,0.5559883154819864,3.9360680886075943,4042.341927,1027,32.09375,289.429755564235,0.2416895825908676,-1.2801147,-27.00625,0,-1
0xf63248D0F789cB643496821c461f7Fb1f8BdcB34,0.2777777777777778,50.89154799074075,5496.287183,108,0.313953488372093,-128.73304844943706,0.4200820962368015,-12.300374,13.789121,14,-1
0xF03140F6e9719d0e53B727b76Fe0D1C9edF489B5,0.6299461855017411,17.61481852799541,890323.387679,50544,236.1869158878505,21999.096885794886,0.2771974967777902,16.185368,-11.471968,4,-1
0xb92B58b40327Aca438f614109498F2e982499A35,0.3982300884955752,43.34804876106195,4898.3295100000005,113,0.2776412776412776,-39.20868000000003,0.4760796460176991,-7.28291,11.711875,14,10
0x9C90F9ce83Ff330320cA35851F445bf7ED5C72d7,0.2352941176470588,3.4412318571428573,409.506591,119,2.203703703703704,68.96102635844387,0.54319798881089,-12.781304,20.391846,7,-1
0xE841223100F04cB67D5669e78fc2348D897412c3,0.4038461538461538,9.981973903846152,4152.501144,416,1.1005291005291005,160.6988518769815,0.464692644934671,-7.847788,10.8843355,14,10
0xB2F18D71345323B807f3c7f42700cA2cEcFb6E63,0.5217391304347826,56.59921738043479,5207.127999,92,2.4864864864864864,-6.399477017047406,0.580902735779465,12.190952,12.044732,17,-1
0x6870Ba6988EB5A832FA682a8f249B054d9808a17,0.0416666666666666,24.779089541666668,2378.792596,96,0.1363636363636363,31.26988795809389,0.6665311805840778,-14.56679,25.809782,7,1
0xb53aA74445A31978220DDC12505C1b60F43Df9a8,0.3356643356643357,10.700929888111888,1530.232974,143,0.3592964824120603,-73.84416683290767,0.5377202284117297,-8.49112,16.78141,14,7
0xdf465Fd186c947AF6f793d1D7783EC39EF316284,0.3836477987421384,40.516849566037735,6442.179081,159,0.4274193548387097,-338.5036034702018,0.5874741050584905,-3.4619849,17.406246,14,-1
0x25d98d61EBFEb38fD9E3402C40C442F3CFa77be8,0.5135135135135135,11.305494225225226,5019.639436,444,12.333333333333334,14.175680268381637,0.6533135850155135,10.431884,17.922678,17,-1
0x9aAc7f35cce71599bf0e2083eF5Be76822C77b50,0.8282828282828283,44.6324226919192,8837.219693000001,198,3.807692307692308,680.4908634359466,0.3539909980134182,6.31874,-25.263733,12,-1
0x0A6628743EAD7B2353f12C32A692537377ED63fc,0.4074074074074074,12.960349037037036,1399.717696,108,0.314868804664723,1.399187370614511,0.6815554504835163,3.1059926,20.042181,17,-1
0xB5517678566084C57159e55fE50cFC5FB6fBcCf7,0.5478260869565217,23.73167868695652,2729.143049,115,0.3150684931506849,32.80198800046356,0.5146608576587645,7.59977,-9.023385,6,10
0x7fA13f8AeDB2A4b2cFed6350De4e835052823ADF,0.5515463917525774,4.555958226804123,883.855896,194,0.7185185185185186,5.446687537956132,0.5525438122089664,12.207634,7.3917985,17,10
0x031f0F74914F7B78E0E47E72D7B2E9Eaf84De9Ae,0.4965986394557823,40.50618640816327,5954.409402,147,0.4819672131147541,-159.0236248335618,0.494149609106923,2.167541,-1.7409713,6,10
0x1524D5c7298BbD1f8eCDf09802c45d54743590DB,0.4427480916030534,6.330445832061069,829.288404,131,0.447098976109215,-25.62082097566529,0.4758109202592801,-3.7142446,6.9587855,6,10
0xEFCD73422d4b9590eDfd862277b38AAe67e4905B,0.55,103.2159987909091,22707.519734,220,0.5263157894736842,-7.118375875082941,0.5218318118232,-4.0201583,-8.562587,6,-1
0x863869491E86F51B125EE0826Fcadc2DDBe4c8E9,0.5733333333333334,42.18648117333333,6327.972176,150,3.260869565217391,488.9097693140332,0.4618438573463069,4.9523997,-12.655412,6,8
0x1A0951623306831Df3dd324C42a7841A584b2780,0.6791044776119403,19.886961313432835,2664.852816,134,0.6291079812206573,242.9799583661258,0.4344626641317705,6.464021,-20.619453,18,4
0x6E4C2BAF1539f94406B679FF6da603761a5b3aC5,0.3248730964467005,65.59631217766497,12922.473499,197,0.5710144927536231,-15.85251130495632,0.5874547287219551,-8.725712,19.985268,14,3
0x7762f43F8941a90A613bD331dD21242eDD913A34,0.4887892376681614,3.7365542376681615,2499.754785,669,334.5,-191.75158644800084,0.4583981123220079,14.275486,-1.8270427,6,-1
0x1321a2e29B9e8a8A1f2bb4018BE7A879e39503f3,0.504950495049505,100.58335444554454,10158.918799,101,0.1909262759924385,1299.1868188803242,0.5049999996661118,-2.8915536,-5.3485446,6,9
0x7DFB36dc2f6c895b5084cd28F76Af9E702F90dc6,0.4322916666666667,48.484117703125,9308.950599,192,0.6295081967213115,-14.306632963379307,0.509996568537512,-4.3842993,11.004127,6,-1
0xC1D269F524cDaa927550552E2EbEB6a2f1c7a77F,0.3684210526315789,34.82126212631579,6616.039804,190,0.5523255813953488,-18.697454647909485,0.5356300852786963,-7.258632,15.409926,14,7
0xCcDE9CCeA14Db49a8543CB00F8810ECEBc8aacaF,0.484,9.957012,2489.253,250,2.717391304347826,-17.504238000000004,0.520276,2.8717012,5.542258,6,10
0xbEC66b64Fd31Dcf776B6197d845239c652e64651,0.519163763066202,17.170718289198604,19711.984596,1148,10.62962962962963,-178.42963218580033,0.6227825017400132,11.380129,17.51823,17,-1
0xF9E462fc714Ed71Dd4acdB0ee7F9F37E29699EDf,0.4516129032258064,9.401448387096774,1748.6694,186,1.878787878787879,-145.79382500000003,0.4868387096774194,-2.5856135,6.753705,6,10
0xE1E6764F6030737c64d4665aaAB88d431De389c1,0.3846153846153846,504.6275783576923,131203.170373,260,5.531914893617022,-2915.606372858029,0.5521776077749972,-14.670239,-6.637247,1,-1
0xD1Eb0e59F6847C50A8588456A98F41b3D5fe3BD0,0.5,16.499037469298244,3761.780543,228,0.4840764331210191,-32.85091870791217,0.191004051133386,-2.1174016,-28.210073,11,-1
0xF00116C1dB331eaBa0e506cD0A980677b173EB7c,0.5150501672240803,9.787163545150502,2926.3619,299,4.462686567164179,33.230975750000006,0.5747157190635451,10.459165,11.926954,17,10
0x305F498aEB1a05F2764899c045F3663010Cd2d33,0.5060975609756098,113.4243985304878,18601.601359,164,3.037037037037037,1126.251003474615,0.4704968078639643,-2.9180992,-7.492138,6,-1
0x46Efd3e48CB082983dD167DAED300ACDD4354e21,0.5102040816326531,16.51522448979592,809.246,49,0.6901408450704225,-32.029207,0.6139183673469388,10.433718,15.906111,17,10
0x0098680B39Ee88d19B06C376d32187d812aA12b5,0.6551724137931034,3.0772150413793105,446.196181,145,0.2660550458715596,37.72791020545951,0.4443101574358835,6.2272387,-19.279564,18,4
0x377923AA287f4cDfd6AeA3E556A4d0285d5dc713,0.5264423076923077,20.505472682692307,8530.276636,416,37.81818181818182,143.86185374799663,0.4700692006946276,5.004184,-6.817013,6,10
0xF9189f5e8a05ca8C48B755Ae85EdDE9cDA2230d5,0.5064935064935064,28.70353223809524,6630.515947,231,4.052631578947368,757.5260565038526,0.4938003197195337,3.5232396,-2.4351149,6,10
0x91f295a067f0342ca17c74D5895D2c74DaF83971,0.4745762711864407,9.279290618644067,1094.956293,118,0.3664596273291925,13.712205223342968,0.4653559327438475,-2.4468253,4.023808,6,10
0x35506Cf3606F600E5Ca1c666656fC7B3CE163d97,0.5300546448087432,9.18812401092896,3362.853388,366,6.535714285714286,244.76894952500405,0.4853185973878694,5.4614334,-5.8253593,6,10
0x31f86074D35B1EaE491bBf12f665bD6372600ADd,0.5209580838323353,120.23694837125748,20079.570378,167,0.4103194103194103,-1943.566069812412,0.5001437052358253,-4.497915,-7.26674,6,-1
0xb49D4FDa9122A3961D6ac768E859D6160C5708Ab,0.5113122171945701,8.077189864253395,1785.05896,221,3.877192982456141,-0.2495292399999991,0.5891085972850679,10.357054,13.975269,17,10
0x0F40688ec3c8DE32A3968CdF317aAE3e8118888d,0.1194029850746268,94.42842512686566,12653.408967,134,0.4024024024024024,9.78542115683221,0.6539973677501918,-13.454615,24.63046,7,1
0xe680F45D809bd9b7c22377Ce01C6851ec86C02b5,0.4819277108433735,2.49035356626506,620.098038,249,35.57142857142857,127.82199870379851,0.4999606269351933,1.7029397,2.879968,6,10
0x156162702E6e54036E142b904309db82A0182028,0.2627986348122867,152.51482189761091,44686.842816,293,0.8567251461988304,-292.5569606731583,0.5737310811447057,-11.613019,21.05011,7,3
0x1FcB3D73aC3E65635062225CbB4FaBE90613694f,0.5064102564102564,9.807051282051283,1529.9,156,156.0,301.141,0.4999358974358974,12.083634,-1.6658928,6,6
0xd57eBB340De0b1695E906fA02b520AB6E45C22a9,0.6496350364963503,26.581927729927006,3641.724099,137,12.454545454545457,582.0427240822702,0.5471119262463997,9.485515,-17.008183,18,-1
0x1D2e23EB7B3C80a82dD582289e4136A0Bbf6ec4b,0.5728155339805825,8.948607747572815,921.706598,103,3.814814814814815,17.48315622913583,0.3762978467647081,-2.2199774,-22.438107,0,5
0xaB03732C8dAc6e18c19aAC8D115D905f31255DDA,0.5,1.5568300357142857,43.591241,28,0.9655172413793104,0.0357573940899978,0.5692142857142858,8.172037,11.606242,17,10
0x906aA5Bc71a3eb9D19C50C1bBf02c97C9051118C,0.5,1.671233673076923,86.904151,52,2.1666666666666665,0.2177271741693892,0.5546538342269343,7.685693,10.0785475,17,10
0xa23925B6fEf09a46380F60F6C158361F7857A62c,0.342042755344418,16.51128797624703,13902.504476,842,4.811428571428571,343.9789089671119,0.515637318969524,-8.662891,15.858098,14,-1
0x37539763F0e1357FE3B4c436E237050418Ca54a5,0.5028571428571429,21.612897437142852,7564.514102999999,350,0.7592190889370932,-62.78443900062906,0.3017171428468652,-3.8930233,-25.919819,0,-1
0xAE2dFF174722b7B90202DbF0AD6EbCf96dcb8F96,0.5,158.1892796875,20248.2278,128,128.0,20.136776985000186,0.5,-7.2225447,-5.7717505,6,-1
0xb71B19F20E10fEA4b1A772F7C4f8f33DC05fDaB2,0.5,12.92660445,1292.660445,100,16.666666666666668,1.236079456060009,0.51972,5.955888,3.04118,6,10
0x3863ca9C08Dc1ECafd82e7bE00267E94851CeaA6,0.5976023976023976,185.42268025614388,928040.514682,5005,14.25925925925926,-3596.776945331708,0.4124186171179568,-6.5760183,-12.531947,18,-1
0xB119ab6E22698Cf40014B7eDd6C61385fF309169,0.3255813953488372,26.980744274418605,5800.860019,215,215.0,270.67187431231173,0.3985160012999715,-12.538087,11.012459,14,-1
0x499dbD1Cf98Ab9a285193F107Fbe06E7119cD3F4,0.5108359133126935,1.294841464396285,418.233793,323,161.5,-9.266108742002558,0.1490203719080316,-1.6995813,-29.162811,11,-1
0x3cc5927A262c97Cfd528538774358836E265df10,0.6266666666666667,141.54648355333333,21231.972533,150,4.545454545454546,-398.94401422615255,0.494923896528586,2.2218912,-15.121782,18,-1
0x0D4DC39228e7A2f89c2ebB17882cED2cd9c74827,0.5,3.556430926470588,967.349212,272,272.0,1.4205701153981487,0.6755268349146222,7.770406,18.05367,17,-1
0x689290F112E383e3b9B137d5Cc952A78e5DFcB37,0.4987854251012146,12.3486624097166,15250.598076,1235,205.83333333333331,-464.02090436726,0.5077060968098691,13.503498,-2.83527,6,-1
0x44939AEa8F41bC7a898f99d9165407E80ce63Ec1,0.5803921568627451,818.7045632,208769.663616,255,0.6174334140435835,-9602.666790553669,0.5320774302204585,-15.24574,-8.721783,10,-1
0x1d6926dF689C47d93B53BBD3BaEeAeA2223324F5,0.5344827586206896,331.39244496551726,38441.523616,116,0.2348178137651821,17356.55818735648,0.4598282255456358,-9.012982,-11.336417,1,-1
0x29C2a7A10c060E998AeCc41F5E79a6ebCEeB4296,0.2881679389312977,130.27821471755726,68265.784512,524,6.093023255813954,-2126.9392607007903,0.4731995930582968,-12.165459,16.232084,14,-1
0x0C48cF4f78dD845A818fBa6E1d40329f2dCfb1a6,0.5289855072463768,45.62621297826087,6296.417391,138,7.666666666666667,952.6668590277264,0.4981407865970754,1.9537137,-5.544996,6,10
0xE4c4197D80496945f3401040f5b652635335E62B,0.3557046979865771,76.71764255033557,11430.92874,149,0.5936254980079682,4.687478673436717,0.4988992933844793,-8.544159,14.253102,14,-1
0xC8B0d2B29891ED9C82C5Aa0307cAE6eB606DFD62,0.3153846153846154,2.167226584615385,281.739456,130,0.436241610738255,7.143169122626799,0.6402787091180057,-8.328185,21.908539,7,3
0xeEf5f60A54Ec134Af93E9606f319a4B1A23365b4,0.7083333333333334,1366.7198099250002,328012.754382,240,0.7476635514018691,-3876.810456813288,0.9290541608061886,-17.34893,-9.331818,10,-1
0x01b8B92606DB98B22C0486bc292Ff207ae4856c2,0.8423529411764706,354.43253077882355,150633.825581,425,0.4619565217391304,20808.51948754875,0.352873686988252,-11.591621,-13.819572,12,-1
0xbc5B139C6dB5301355da144D98569C9Ffa0506F5,0.5045045045045045,7.157462108108108,794.478294,111,111.0,274.9831375053001,0.5062162193930523,10.396808,-1.9326442,6,6
0xB2a0e0D8630dEef73eADfe0D29dd77C87BbA3D33,0.7028301886792453,193.2911321037736,40977.720006,212,0.5792349726775956,2969.0257047264363,0.5556886682945171,1.3898128,-16.265516,18,-1
0xfe86be1bB298b365e8F77464B3D54cfcb415466C,0.495575221238938,22.96797875221239,2595.381599,113,0.849624060150376,-2.1211623962431334,0.4605848065444406,-6.4050064,-16.851757,6,10
0x18d0F3cb4A686C8E06EadB7d911345cFa0446c88,0.5066225165562914,23.54911488741722,7111.832696,302,1.78698224852071,-39.65867968628271,0.4968051873204505,3.770359,-1.564065,6,10
0x6FA11ce3E35F7784fA401267831d9Aa6c58c87C4,0.660377358490566,71.58090565408804,11381.363999,159,1.272,789.8009985662429,0.4633833895147464,5.282726,-17.934132,18,-1
0x4dc0F1A55EfC98d491037e6CB2c8806707ccb5F7,0.4953271028037383,33.94358426168224,3631.963516,107,0.4476987447698745,-69.1174862159409,0.5835862081653659,8.739487,13.388621,17,10
0x294707a881a3C5a494e092dfBcFbD560748b7bC9,0.5254237288135594,36.42601451694915,12894.809139,354,3.806451612903226,443.58915964781824,0.4894048192840542,3.021151,-5.4108543,6,10
0x1068A7042B96C692AB266A22d1D35987431e6dE3,0.8151260504201681,88.43542068907563,10523.815062,119,1.4166666666666667,59.172539114921165,0.5232688996512748,10.120574,-21.340746,18,-1
0xf66FBC94d11534DdAD9dFd0b56Fb0CB63a43323a,0.4893238434163701,41.61022135231317,23384.9444,562,1.5524861878453038,-30.39070663999966,0.5313985765124556,4.538257,6.3925323,6,10
0x5a48948355f2bB33A7580049086aB37db33837B3,0.5517241379310345,39.92684047413793,4631.513495,116,0.1773700305810397,-361.9804957684077,0.3706815077525293,-2.5839565,-23.118984,0,5
